clade_name	downstream_1.5km_2012	downstream_17.5km_2011	downstream_2.3km_2011	downstream_2.7km_2011	effluent_point_2011	upstream_1.9km_2011	upstream_150m_2012	upstream_2.2km_2011
Methanothrix_soehngenii	0.0179887178300807	0.0082232120657978	0.0970847045473552	0.0275003323852017	0.1620262056345635	0.0007551156363284	0.0234377205294827	0.0532663940480303
Arcobacter_ellisii	0.0164344110139971	0.0101755861571837	0.0019898678751155	0.0691075854948264	0.0107249709049374	0.0251618459342217	0.1322315091564082	0.0259431964983452
Pseudomonas_fluvialis	0.0164070646743893	0.0	0.0	4.950724964904119e-05	0.0064188874609109	0.0020241497785465	0.0213158641718394	0.0808545806139124
Sphaerochaeta_associata	0.0159880004971571	0.0024796341005762	0.0	0.0076951650179677	0.0149424664981562	0.0	0.0831978705535634	0.0
Thauera_phenylacetica	0.0148911905518085	0.0	0.0	0.0	0.0	0.0	0.0036177064749654	0.004787296712031
Zeimonas_arvi	0.0146369435024824	0.0	0.0	0.0	0.0	0.0	0.0046938745060795	0.0
Thauera_aminoaromatica	0.0142467038453772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB52_SGB75109	0.0141410139382446	0.0062085356100758	0.0100293179879216	0.0023850400956877	0.0118795334440366	0.0	0.0	0.0
Bacteroidales_bacterium_6E	0.0110383130281546	0.2330804252575807	0.0016976793446859	0.0077673473437919	0.0096791150692104	0.0	0.0009718336577272	0.0
Maribellus_sp_YY47	0.0107500678268838	0.0044276680272555	0.0	0.0	0.0	0.0	0.0	0.0
Phenylobacterium_kunshanense	0.0100907993152591	0.0	0.0	0.0	0.0	0.0	0.058532755766372	0.000513512695465
Azonexus_hydrophilus	0.0086104015251424	0.0	0.0	0.0021499751393388	0.0101152398731872	0.0115833272368836	0.0070537070187514	0.151469265283486
Alicycliphilus_denitrificans	0.0084684961952859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cloacibacterium_caeni	0.0083236345043908	0.0336600773790603	0.0256576720306634	0.0704741367523145	0.1492887004779416	0.0855698138770414	0.005506275862901	0.431028046495206
Dechloromonas_agitata	0.0082645072836173	0.0	0.0	0.0015615569125941	0.0030304832919188	0.0028415807829215	0.0	0.0264438456493346
Arenimonas_maotaiensis	0.0076991032349706	0.0	0.0	0.0	0.0021325983718268	0.0	0.0026493897062287	0.0179539062954533
Arenimonas_malthae	0.0070169229252963	0.0	0.0	0.0	0.0	0.0	0.0052624382262215	0.0
GGB24445_SGB36288	0.0064093907318484	0.0	0.0	0.0003276548507306	0.0113379469129078	0.0	0.0	0.0069900500680289
Phocaeicola_paurosaccharolyticus	0.005928242972804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfuricurvum_sp_IAE1	0.0051632845540467	0.0198302125442672	0.002675551178277	0.1427225982153332	0.0364235600797438	0.0	0.0	0.0181411995030177
Sulfuricaulis_limicola	0.0050753328131461	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloterricola_oryzae	0.004354719809969	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45184_SGB62700	0.0039955219437699	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanoregula_formicica	0.003569066863941	0.0	0.0	0.0	0.0	0.0	0.0667212456327471	0.0
Azonexus_fungiphilus	0.0034870278451177	0.0	0.0	0.0	0.0	0.0	0.0258362388210509	0.004721435364316
Desulfuromonas_acetexigens	0.0032150426295596	0.0008407319052543	0.0032460652796633	0.02625112464692	0.05315627995851	0.0	0.0126021855495393	0.0133703681279155
GGB41919_SGB59022	0.0029918373711396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB90375_SGB126080	0.0029386228724434	0.0	0.0008616362503179	0.0067549051925722	0.0	0.4402034576614196	0.0588609987388251	0.0
Rhodocyclaceae_bacterium	0.0029031465399793	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pararheinheimera_texasensis	0.0028987119984213	0.0	0.0	0.0002685106937072	0.0	0.0015522025058412	0.0030866562373894	0.0
Acetoanaerobium_noterae	0.0025587304789736	0.0	0.0	0.0	0.0	0.0	0.0044195571648151	0.0124138349607115
Flavobacterium_cucumis	0.0025365577711835	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alishewanella_aestuarii	0.0024042606147028	0.0	0.0	0.0	0.0	0.0	0.01365725224671	0.0
Dehalogenimonas_alkenigignens	0.0022771370900398	0.0	0.0001834176176419	0.0	0.0	0.0	0.0019049815365582	0.0
Geobacter_benzoatilyticus	0.0022069235153712	0.0	0.0006432946386192	0.0146607594600006	0.0114414616543278	0.0	0.196095868632483	0.0964997379468891
Rheinheimera_sp_4Y26	0.0021758817244651	0.0	0.0	0.0019604492943084	0.0019554226702112	0.0006671409990863	0.0	0.003385170364193
Thauera_propionica	0.0020997554277192	0.0	0.0	0.00021881448509	0.0021780280389077	0.0	0.0	0.001493714784504
Sulfurospirillum_sp_UCH001	0.0019157219530617	0.0	0.0004161553795626	0.0080112933716427	0.0	0.0134907273405901	0.0461146207406724	0.018102608869591
GGB63067_SGB85311	0.0016178685784151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Flavobacterium_sp_HXWNR69	0.0015313950180339	0.0	0.0	4.667286512714952e-05	0.0	0.0	0.0	0.0
Methanomethylovorans_hollandica	0.0014900059634924	0.0	0.0061628852718443	0.005229250483922	0.0018483384549491	0.0	0.0040678682657582	0.0
Acidimangrovimonas_sediminis	0.0014301396524592	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treponema_zuelzerae	0.0012246725602713	0.0	0.0	0.0	0.0	0.0	0.010289244890075	0.0
Sulfuritortus_calidifontis	0.0010184663778237	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acetobacteroides_hydrogenigenes	0.0008166947369341	0.0014417747144562	0.0	0.0	0.0	0.0	0.0	0.0082784626827028
GGB25847_SGB37835	0.0007272648155141	0.0	0.007289517324395	0.0	0.0039987841959863	0.0	0.0	0.0
Dongia_mobilis	0.0006836584901937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodospirillaceae_bacterium_SYSU_D60015	0.0005964458395527	0.0	0.0	0.0	0.0	4.673652603489464e-05	0.0	0.0
Methanobacterium_formicicum	0.000466365953851	0.0	0.0	0.0	0.0	0.0	0.0221798465671892	0.0005731995418317
Desulfobulbus_propionicus	0.0004264550798289	0.0	0.0	0.0	0.0	0.0	0.0022461197686434	0.0028659977091587
Ferrovibrio_terrae	0.0004087169135968	0.0	0.0	0.0	0.0	0.0	0.0103197245946599	0.0
Thiobacillus_denitrificans	0.0003518069636023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB27278_SGB39510	0.0001071680876519	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tolumonas_osonensis	8.64735603812585e-05	0.0	0.0	0.0002549056480021	0.0	0.0064190327502749	0.0019143599071997	0.0406148407854101
Gudongella_oleilytica	0.0	0.0985599602893655	0.0244902508858174	0.0122583351392452	0.030064704678904	0.0	0.0	0.0
Phnomibacter_ginsenosidimutans	0.0	0.0699747955000904	0.0175931619526562	0.0615199381297224	0.0942350829235594	0.0240266065528094	0.0	0.0010105600540013
Lentimicrobium_saccharophilum	0.0	0.0412632059130727	0.025375614124464	0.0416516584671343	0.0319149901195852	0.0	0.0	0.0
Mariniradius_saccharolyticus	0.0	0.0176937314661353	0.0	0.0	0.0	0.0	0.0	0.0
Sulfuricurvum_kujiense	0.0	0.0121786421719171	0.0065131915939105	0.0123397764545075	0.1511260060137425	0.007036321454924	0.0	0.0412693379283275
Salegentibacter_sp_24	0.0	0.0114303137733185	0.0	0.0	0.0	0.0	0.0	0.0
Flavobacterium_glycines	0.0	0.0081688900043092	0.0	0.0027601236474181	0.0	0.0	0.0	0.0
Desulfobulbaceae_bacterium_PPLL	0.0	0.0056529945276363	0.0131055620140415	0.0078208227317716	0.0346969082330471	0.0	0.0	0.0
Sediminibacterium_sp_C3	0.0	0.0051334348106672	0.0	0.0018094710787756	0.0	0.0	0.0	0.0
GGB24759_SGB36651	0.0	0.0031656601348387	0.080267601729809	0.010611368773058	0.026132766993051	0.0	0.0	0.0
GGB23756_SGB35463	0.0	0.0024992348444123	0.0581839072894187	0.0381073551019928	0.0653726419341895	0.0	0.0	0.0109242365104396
Flavihumibacter_sp_RY_1	0.0	0.002498954833786	0.0002828576923228	0.0	0.0	0.0	0.0	0.0
Advenella_alkanexedens	0.0	0.0020570980655957	0.0197984388903513	0.0276380834729656	0.0691536882258095	0.0	0.0	0.0
Desulfoprunum_benzoelyticum	0.0	0.0018524102978219	0.0	0.0030630248733242	0.0021381148314009	0.0	0.0	0.0019444533829283
GGB23787_SGB63754	0.0	0.0015768798416119	0.0032721916263623	0.0020114682157024	0.0097232467458033	0.0	0.0	0.0007594636658381
Paracnuella_aquatica	0.0	0.0015271779554562	0.0	0.001664728509191	0.0002469426903469	0.0275041706507941	0.0	0.0
GGB45699_SGB63416	0.0	0.0015163975463464	0.0021967458857117	0.015912612623836	0.0087302840224634	0.0006618258647529	0.0	0.0013043634098235
Muricauda_sp_TY007	0.0	0.0014694957664529	0.0	0.0	0.0011438541175729	0.0	0.0	0.0
Qipengyuania_vulgaris	0.0	0.0011441234187741	0.0	0.0	0.0	0.0	0.0	0.0
Geobacter_luticola	0.0	0.0006303039196428	0.0	0.0	0.0	0.0	0.0	0.0
GGB60984_SGB83029	0.0	0.000551340923046	0.0069869315743607	0.0	0.0	0.0	0.0	0.0
GGB75273_SGB103409	0.0	0.0003530933996755	0.0	0.0	0.0	0.0	0.0	0.0
Lentimicrobium_SGB36269	0.0	0.0001957274277344	0.0	0.0036939588678973	0.0	0.0	0.0	0.0
Mesotoga_sp_BH458_6_3_2_1	0.0	0.0	0.0702438822447514	0.0	0.0145154276275956	0.0	0.0	0.0
GGB43452_SGB60770	0.0	0.0	0.0529234473601877	0.0027227097717291	0.0027426539011991	0.0	0.0	0.0
GGB42856_SGB80180	0.0	0.0	0.0327261817896149	0.003231954190829	0.0	0.0	0.0	0.0
GGB1443_SGB2003	0.0	0.0	0.0210759639248574	0.0092854436937171	0.0282845107245763	0.0	0.0	0.0
GGB63126_SGB85388	0.0	0.0	0.0083814919782634	0.0	0.0	0.0	0.0	0.0
GGB43386_SGB60698	0.0	0.0	0.0055643786561377	0.0	0.0	0.0	0.0	0.0
Desulfococcus_multivorans	0.0	0.0	0.003784587936112	0.0	0.0	0.0	0.0	0.0
Gracilimonas_tropica	0.0	0.0	0.0029746711884431	0.0	0.0139439873152421	0.0	0.0	0.0
GGB23788_SGB35497	0.0	0.0	0.0027331357791646	0.0006842204235846	0.0	0.0	0.0	0.0
Prevotella_herbatica	0.0	0.0	0.0026326293229858	0.0	0.0	0.0	0.0	0.0
Afipia_broomeae	0.0	0.0	0.0023988251795672	0.0	0.0	0.0	0.0	0.0
Nitrosomonas_sp_Nm132	0.0	0.0	0.0023655007577572	0.0	0.0057958520266584	0.0	0.0	0.0
Aequorivita_soesokkakensis	0.0	0.0	0.0022489985791097	0.0	0.0	0.0	0.0	0.0
Flavobacterium_sp_HXWNR29	0.0	0.0	0.0021626216777783	0.0050421811054771	0.0	0.0	0.0	0.0
Xanthomarina_gelatinilytica	0.0	0.0	0.0018877618466898	0.0	0.0	0.0	0.0	0.0
Desulfatiglans_anilini	0.0	0.0	0.0008778985681612	0.0	0.0	0.0	0.0	0.0
Pseudidiomarina_maritima	0.0	0.0	0.0008091169615455	0.0010007266951958	0.0002576511118731	0.0	0.0	0.0
Arenibacter_sp_P308M17	0.0	0.0	0.0007294049445761	0.0	0.0018502854406811	0.0	0.0	0.0
Atribacter_laminatus	0.0	0.0	0.0006296982745207	0.0	0.0	0.0	0.0	0.0
Aminivibrio_pyruvatiphilus	0.0	0.0	0.0006123695751795	0.0002464024944364	0.0039043553879824	0.0	0.0	0.0099121328311011
Nitrosospira_multiformis	0.0	0.0	0.0006118363844306	0.0	0.0	0.0014895205768062	0.0	0.0
Estrella_lausannensis	0.0	0.0	0.0004620097839731	0.0	0.0	0.0	0.0	0.0
Methanospirillum_stamsii	0.0	0.0	0.0002572645363727	0.0004672955281758	0.0	0.0	0.0	0.0123778170361799
Prevotella_paludivivens	0.0	0.0	0.0002194079931966	0.0	0.0	0.0	0.0	0.0
Methanospirillum_hungatei	0.0	0.0	0.0001146360110262	0.0	0.0091063767663689	0.0	0.0045555435391171	0.006256828032921
Trichlorobacter_lovleyi	0.0	0.0	0.0	0.0070224710914388	0.0084729574082122	0.0	0.0187649473573466	0.0101441911734406
Pseudidiomarina_indica	0.0	0.0	0.0	0.0067413001468671	0.0391558300570387	0.0	0.0	0.0
Alcaligenes_faecalis	0.0	0.0	0.0	0.0058977873131521	0.0330809100754546	0.0	0.0	0.0
Alcaligenes_aquatilis	0.0	0.0	0.0	0.0049877609226568	0.0260724104353578	0.0	0.0	0.0
Acinetobacter_schindleri	0.0	0.0	0.0	0.0045886795819744	0.0	0.0	0.0	0.0
Flavobacterium_celericrescens	0.0	0.0	0.0	0.0045656265878631	0.0007645163974473	0.0008100997846048	0.0	0.0006653025202768
Geobacter_sulfurreducens	0.0	0.0	0.0	0.0044959007286245	0.0002479161832129	0.0	0.0	0.0
Acinetobacter_towneri	0.0	0.0	0.0	0.0044308988435891	0.0168138442842678	0.0	0.0	0.029279485393531
GGB24768_SGB36660	0.0	0.0	0.0	0.0036072267015274	0.0030853233900379	0.0040508654840127	0.0009237695081894	0.1791624183722888
Arcobacter_suis	0.0	0.0	0.0	0.0024479634320737	0.0035688248468277	0.015639691135724	0.0010046579549725	8.33557682017438e-05
Methylophilus_sp_14	0.0	0.0	0.0	0.0024269889866117	0.0	0.0	0.0	0.0
Acinetobacter_johnsonii	0.0	0.0	0.0	0.0023712460910145	0.0085096256394989	0.0119957083489562	0.0	0.0321820155690004
Fluviibacter_phosphoraccumulans	0.0	0.0	0.0	0.0020175149026824	0.0048583783966816	0.0030052502642908	0.0	0.0121997855806379
Desulfobacter_postgatei	0.0	0.0	0.0	0.0020044767338817	0.0	0.0	0.0086972664736774	0.0083561584913353
Trichlorobacter_thiogenes	0.0	0.0	0.0	0.0017603417470628	0.0	0.0	0.0	0.0016244083963759
GGB26945_SGB39146	0.0	0.0	0.0	0.0017038430155931	0.0	0.0	0.0	0.0
Flavobacterium_indicum	0.0	0.0	0.0	0.0015846099067055	0.0	0.0001457079929323	0.0	0.0
Seleniivibrio_woodruffii	0.0	0.0	0.0	0.0015524868821241	0.000500375333134	0.0	0.0	0.0069396249736846
GGB90717_SGB127357	0.0	0.0	0.0	0.001303627921102	0.0	0.0	0.0168845840437223	0.0
Sheuella_amnicola	0.0	0.0	0.0	0.0012800080500862	0.0	0.0	0.0	0.0
Flavobacterium_aquaticum	0.0	0.0	0.0	0.0012650802916043	0.0	0.0041227114377604	0.0	9.107389488709048e-05
Fermentimonas_caenicola	0.0	0.0	0.0	0.0009929793775027	0.0030483306611292	0.0	0.0	0.0
Flavobacterium_sasangense	0.0	0.0	0.0	0.0008370882287986	0.0008109195573942	0.0010696249644691	0.0	0.0025191965500971
Paenochrobactrum_gallinarii	0.0	0.0	0.0	0.0007624494363888	0.0046954805904343	0.0	0.0	0.0
Methylotenera_sp_G11	0.0	0.0	0.0	0.0005581847918445	0.0001048127319081	0.0	0.0	0.0
Flavobacterium_proteolyticum	0.0	0.0	0.0	0.0004956393733947	0.0	0.0038685013922294	0.0	0.0011613207952551
Paracandidimonas_soli	0.0	0.0	0.0	0.0003949242433835	0.0154597157076346	0.0	0.0	0.0
Pontibacter_sp_KCTC_32443	0.0	0.0	0.0	0.0003612895470571	0.0	0.0	0.0	0.0
Paenalcaligenes_suwonensis	0.0	0.0	0.0	0.0002715340371972	0.002443142596087	0.0	0.0	0.0
Methylophilus_methylotrophus	0.0	0.0	0.0	0.000184423952891	0.0	0.0	0.0	0.0
Dysgonomonadaceae_bacterium_zrk40	0.0	0.0	0.0	5.952207495972509e-05	0.0005581359098512	0.0	0.0	0.0
Mesotoga_prima	0.0	0.0	0.0	0.0	0.0600028552852256	0.0	0.0	0.0
Comamonas_denitrificans	0.0	0.0	0.0	0.0	0.0293761207250062	0.0	0.0	0.0024965567118201
Aeromonas_caviae	0.0	0.0	0.0	0.0	0.013438744517778	0.0100522019878816	0.0	0.3787418545362147
Desulfuromonas_sp_KJ2020	0.0	0.0	0.0	0.0	0.0096116195638331	0.0	0.0	0.0
Sphaerochaeta_SGB36338	0.0	0.0	0.0	0.0	0.0093280086421994	0.0	0.0	0.0
GGB25836_SGB37823	0.0	0.0	0.0	0.0	0.0066888694824203	0.0	0.0	0.0
Aquamicrobium_lusatiense	0.0	0.0	0.0	0.0	0.0051747635781379	0.0	0.0	0.0
Gracilimonas_amylolytica	0.0	0.0	0.0	0.0	0.0025612597304974	0.0	0.0	0.0
Thauera_humireducens	0.0	0.0	0.0	0.0	0.0022082063177543	0.0	0.0	0.0
Muricauda_sp_CP2A	0.0	0.0	0.0	0.0	0.0021351943528029	0.0	0.0	0.0
Pusillimonas_minor	0.0	0.0	0.0	0.0	0.0020352490852248	0.0	0.0	0.0
Aeromonas_veronii	0.0	0.0	0.0	0.0	0.0016357925125348	0.0	0.0	0.0441878188989466
Acidovorax_caeni	0.0	0.0	0.0	0.0	0.0014206505891445	0.0	0.0	0.0024415007414646
Methylobacter_marinus	0.0	0.0	0.0	0.0	0.0014024787223121	0.0	0.0	0.0
Marispirochaeta_aestuarii	0.0	0.0	0.0	0.0	0.0007385565876868	0.0	0.0	0.0
Gimesia_chilikensis	0.0	0.0	0.0	0.0	0.0003679803033553	0.0	0.0	0.0
Aquaspirillum_serpens	0.0	0.0	0.0	0.0	0.0002836109216336	0.00604532382249	0.0028533692676817	0.0130642157693967
Sunxiuqinia_dokdonensis	0.0	0.0	0.0	0.0	9.05348365398191e-05	0.0	0.0	0.0
GGB90628_SGB127264	0.0	0.0	0.0	0.0	0.0	0.2289708552281787	0.0	0.0
GGB91392_SGB134812	0.0	0.0	0.0	0.0	0.0	0.1233376922060869	0.0	0.0
Nitrososphaerales_unclassified_SGB122570	0.0	0.0	0.0	0.0	0.0	0.0918213282555678	0.0	0.0
Nitrososphaerales_archaeon_TH5888	0.0	0.0	0.0	0.0	0.0	0.0415124821071589	0.0	0.0
GGB90611_SGB127288	0.0	0.0	0.0	0.0	0.0	0.0348603165681922	0.0	0.0
Pontibacter_sp_Tf4	0.0	0.0	0.0	0.0	0.0	0.0202796201282706	0.0	0.0
GGB87551_SGB122529	0.0	0.0	0.0	0.0	0.0	0.0201165004883841	0.0	0.0
GGB96823_SGB136335	0.0	0.0	0.0	0.0	0.0	0.0170102626717591	0.0	0.0008170923450886
GGB61947_SGB84081	0.0	0.0	0.0	0.0	0.0	0.013484862364774	0.0	0.0
GGB91384_SGB134809	0.0	0.0	0.0	0.0	0.0	0.0123377097512351	0.0	0.0
GGB96818_SGB136305	0.0	0.0	0.0	0.0	0.0	0.0103942033901605	0.0	0.0
Pontibacter_indicus	0.0	0.0	0.0	0.0	0.0	0.0081308725666118	0.0	0.0
GGB61412_SGB83485	0.0	0.0	0.0	0.0	0.0	0.0067932915195426	0.0	0.0
Rhodospirillaceae_bacterium_SYSU_D60007	0.0	0.0	0.0	0.0	0.0	0.0057693033981427	0.0	0.0
Azospira_oryzae	0.0	0.0	0.0	0.0	0.0	0.0051252557413325	0.0	0.0248796386411044
Pontibacter_fetidus	0.0	0.0	0.0	0.0	0.0	0.0041993226843588	0.0	0.0
Pontibacter_chinhatensis	0.0	0.0	0.0	0.0	0.0	0.0036502143235723	0.0	0.0
Providencia_alcalifaciens	0.0	0.0	0.0	0.0	0.0	0.0035864327115718	0.0	0.0
Azospira_sp_I13	0.0	0.0	0.0	0.0	0.0	0.0035061558550883	0.0	0.033442642927607
Chryseobacterium_sp	0.0	0.0	0.0	0.0	0.0	0.0035059725745941	0.0	0.0
GGB49444_SGB69550	0.0	0.0	0.0	0.0	0.0	0.0026819434724259	0.0	0.0
Leclercia_adecarboxylata	0.0	0.0	0.0	0.0	0.0	0.0024807014897345	0.0	0.0073625783160416
GGB15783_SGB24026	0.0	0.0	0.0	0.0	0.0	0.0023126332765031	0.0	0.0
GGB91402_SGB134821	0.0	0.0	0.0	0.0	0.0	0.0022567327257555	0.0	0.0
Rhodospirillaceae_bacterium_SYSU_D60009	0.0	0.0	0.0	0.0	0.0	0.0016947947303712	0.0029213624548327	0.0007224166577484
Sphingomonas_edaphi	0.0	0.0	0.0	0.0	0.0	0.0013568254989659	0.0	0.0
Paracoccus_acridae	0.0	0.0	0.0	0.0	0.0	0.0011539339918262	0.0	0.0
Comamonas_aquatica	0.0	0.0	0.0	0.0	0.0	0.0009092545319965	0.0	0.0066113473186679
GGB61782_SGB83906	0.0	0.0	0.0	0.0	0.0	0.0008022187233518	0.0195456967132529	0.0013491285445985
GGB89632_SGB125949	0.0	0.0	0.0	0.0	0.0	0.0006920671463049	0.0	0.0
Acinetobacter_kookii	0.0	0.0	0.0	0.0	0.0	0.0004664488578776	0.0	0.0
Novosphingobium_sp_Chol11	0.0	0.0	0.0	0.0	0.0	0.0004092653436702	0.0	0.0
Pontibacter_burrus	0.0	0.0	0.0	0.0	0.0	0.0002674062411172	0.0	0.0
Schaalia_sp_JY_X169	0.0	0.0	0.0	0.0	0.0	0.0001183991992883	0.0	0.0003478302426196
Azovibrio_restrictus	0.0	0.0	0.0	0.0	0.0	4.545356257511322e-05	0.0022426028796529	0.0048593325610942
Limnothrix_sp_FACHB_1083	0.0	0.0	0.0	0.0	0.0	0.0	0.1021410069530988	0.0
GGB53662_SGB122475	0.0	0.0	0.0	0.0	0.0	0.0	0.0465542318644935	0.0
Syntrophus_gentianae	0.0	0.0	0.0	0.0	0.0	0.0	0.0285325203804872	0.0
Thiobaca_trueperi	0.0	0.0	0.0	0.0	0.0	0.0	0.0212935905415658	0.0
Pseudoxanthomonas_mexicana	0.0	0.0	0.0	0.0	0.0	0.0	0.0206300708186784	0.008461125014256
GGB55193_SGB76457	0.0	0.0	0.0	0.0	0.0	0.0	0.0117897841927178	0.0
GGB53664_SGB74799	0.0	0.0	0.0	0.0	0.0	0.0	0.010740578977198	0.0
Thiocapsa_sp_KS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0081673885324316	0.0
Stenotrophomonas_maltophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0073655378425819	0.0
Macromonas_bipunctata	0.0	0.0	0.0	0.0	0.0	0.0	0.0060045018032316	0.002963246105394
Rubrivivax_benzoatilyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.005234303114297	0.0
Methanosarcina_mazei	0.0	0.0	0.0	0.0	0.0	0.0	0.0051264518519195	0.0
Gemmobacter_aquaticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0040115980419091	0.0003823045418141
Nocardia_higoensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0035883990667106	0.0
Cereibacter_ovatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0032519500199462	0.0005335798248469
Pelobacter_propionicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0031898183144461	0.0115241922247805
Algoriphagus_sp_AK58	0.0	0.0	0.0	0.0	0.0	0.0	0.0025731904447664	0.0
Cutibacterium_acnes	0.0	0.0	0.0	0.0	0.0	0.0	0.0025239539988984	0.0
Lamprocystis_purpurea	0.0	0.0	0.0	0.0	0.0	0.0	0.0023070791778133	0.0
Rhodococcus_ruber	0.0	0.0	0.0	0.0	0.0	0.0	0.0018932585732563	0.0
GGB52786_SGB73699	0.0	0.0	0.0	0.0	0.0	0.0	0.0017701674585864	0.0
GGB64512_SGB129861	0.0	0.0	0.0	0.0	0.0	0.0	0.0011136815136802	0.0
Aquimonas_voraii	0.0	0.0	0.0	0.0	0.0	0.0	0.0009565938054347	0.0
GGB61495_SGB83576	0.0	0.0	0.0	0.0	0.0	0.0	0.0007256514283874	0.0
Falsiroseomonas_bella	0.0	0.0	0.0	0.0	0.0	0.0	0.0006764149825194	0.0
